,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
131,Gymnospermae,Coniferopsida,O,Taxodiaceae,Elatides,Elatides asiatica,131.0,45.333999999999996,-163,-145,135.1,47.1
132,Gymnospermae,Coniferopsida,O,Taxodiaceae,Elatides,Elatides manchurensis,130.516,44.916000000000004,-163,-145,134.6,46.68
133,Gymnospermae,Coniferopsida,O,Taxodiaceae,Elatides,Elatides manchurensis,131.17600000000002,44.03,-163,-145,135.27,45.79
134,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus pinnatus,120.853,41.668,-163,-145,124.06,42.91
135,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus submanchurica,110.00399999999999,41.034,-163,-100,111.77,41.74
136,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus leptophyllus,120.829,41.611999999999995,-163,-145,124.03,42.85
137,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus liaoxiensis,120.853,41.668,-163,-145,124.06,42.91
138,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus manchurica,123.831,45.025,-163,-145,127.69,46.81
139,Gymnospermae,Coniferopsida,Coniferales,F,Eoglyptostrobus,Eoglyptostrobus sabioides,119.39399999999999,42.243,-163,-145,122.58,43.5
140,Pteridophyta,Gnetinae,O,F,Ephedrites,Ephedrites elegans,123.42299999999999,41.833,-163,-145,126.68,43.05
141,Pteridophyta,Gnetinae,O,F,Ephedrites,Ephedrites guozhongiana,123.42299999999999,41.833,-163,-145,126.68,43.05
142,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites cf.burchardti,131.433,45.367,-163,-145,135.55,47.13
143,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites cf.virginicus,120.84899999999999,37.016,-163,-145,123.99,38.26
144,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites exiliformis,120.836,41.614,-163,-145,124.04,42.86
145,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites longevaginatus,120.836,41.614,-163,-145,124.04,42.86
146,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites rugosus,118.694,41.016000000000005,-163,-145,121.85,42.28
147,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites linearis,120.973,41.611000000000004,-163,-145,124.18,42.85
148,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum naktongense,123.245,48.361000000000004,-163,-145,127.1,50.15
149,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum ushimarense,130.799,45.378,-163,-145,134.89,47.14
150,Pteridophyta,Monocotyledoneae,O,Gramineae,Eragrosites,Eragrosites changii,120.978,41.611999999999995,-163,-145,124.19,42.85
151,Pteridophyta,Monocotyledoneae,O,Gramineae,Eragrosites,Eragrosites chenii,120.96799999999999,41.61,-163,-145,124.18,42.85
152,Angiospermae,C,O,F,Erenia,Erenia stenoptera,120.836,41.615,-163,-145,124.04,42.86
153,Gymnospermae,Coniferopsida,O,Cheirolepidiaceae,Frenelopsis,Frenelopsis cf.ramosissima,121.54899999999999,28.851999999999997,-163,-145,125.28,31.85
154,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo sp.,125.26899999999999,42.792,-163,-145,128.58,44.0
155,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo pusilla,111.97399999999999,43.641000000000005,-163,-100,114.02,44.89
156,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo apodes,121.23299999999999,41.53,-163,-145,124.44,42.77
157,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo cf.orientalis,126.54299999999999,43.835,-163,-145,129.9,45.03
158,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo digitata,117.652,49.324,-163,-145,121.29,51.11
159,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo digitata,119.586,45.427,-163,-100,121.66,46.98
160,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo digitata,120.765,41.798,-163,-145,123.97,43.04
161,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo huttoni,119.26700000000001,42.035,-163,-145,122.45,43.29
162,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo manchurica,119.26700000000001,42.035,-163,-145,122.45,43.29
163,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo pluripartita,126.645,51.724,-163,-100,128.39,53.54
164,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo sibirica,111.97399999999999,43.641000000000005,-163,-100,114.02,44.89
165,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo sibirica,121.664,42.019,-163,-100,123.53,43.09
166,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo sibirica,124.985,43.641999999999996,-163,-100,126.82,44.81
167,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo sibirica,127.479,45.756,-163,-100,129.77,47.61
