,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
107,Pteridophyta,Filicopsida,O,F,Protophyllum,Protophyllum zaissanicum,130.365,42.861999999999995,-100.0,-66.0,121.21,47.77
108,Gymnospermae,C,O,Cheirolepidiaceae,Pseudofrenelopsis,Pseudofrenelopsis tholistoma,119.419,29.204,-100.0,-66.0,113.95,33.84
109,Angiospermae,Dicotyledoneae,O,Platanaceae,Pseudoprotophyllum,Pseudoprotophyllum cf.dentatum,130.403,48.888999999999996,-100.0,-66.0,119.28,54.32
110,Angiospermae,Dicotyledoneae,O,F,Pterospermites,Pterospermites auriculaecordatus,130.403,48.888999999999996,-100.0,-66.0,119.28,54.32
111,Angiospermae,Dicotyledoneae,O,F,Pterospermites,Pterospermites heilongjiangensis,130.403,48.888999999999996,-100.0,-66.0,119.28,54.32
112,Angiospermae,Dicotyledoneae,O,F,Pterospermites,Pterospermites orientalis,130.403,48.888999999999996,-100.0,-66.0,119.28,54.32
113,Angiospermae,Dicotyledoneae,O,F,Pterospermites,Pterospermites peltatifolius,130.403,48.888999999999996,-100.0,-66.0,119.28,54.32
114,Angiospermae,Dicotyledoneae,O,Fagaceae,Quercus,Quercus orbicularis,87.656,29.379,-100.0,-33.0,79.13,12.39
115,Angiospermae,Dicotyledoneae,O,Rhamnaceae,Rhamnites,Rhamnites eminens,89.814,29.316999999999997,-100.0,-66.0,81.06,12.46
116,Angiospermae,Dicotyledoneae,O,Rhamnaceae,Rhamnus,Rhamnus menchigesis,80.76100000000001,31.177,-100.0,-33.0,60.53,-28.75
