,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude,era
1738,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites bechei,115.771,23.935,-237.0,-201.0,112.57,32.96,2
1739,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites bengalensis,105.573,32.339,-201.0,-174.0,110.1,38.25,3
1740,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites bengalensis,110.761,30.965,-201.0,-174.0,115.95,37.83,3
1741,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites bengalensis,117.4,25.512,-201.0,-174.0,124.28,33.56,3
1742,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites bengalensis,111.782,30.824,-201.0,-163.0,117.52,35.24,3
1743,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites bengalensis,118.836,31.878,-201.0,-163.0,124.45,37.76,3
1744,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites cathayanus,111.463,26.826,-201.0,-174.0,117.69,33.89,3
1745,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites cf.bengalensis,105.84,32.438,-237.0,-201.0,101.5,41.41,2
1746,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites cf.indosinensis,113.115,25.47,-237.0,-201.0,109.68,34.51,2
1747,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites cf.indosinensis,97.895,31.159,-237.0,-201.0,78.36,33.1,2
1748,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites cf.indosinensis,113.115,25.47,-201.0,-174.0,119.74,32.83,3
1749,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites cf.klipsteinii,117.36,25.944000000000006,-163.0,-100.0,121.66,27.74,5
1750,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites cf.lancifolius,114.679,27.017,-237.0,-201.0,111.41,36.05,2
1751,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites cf.mimetes,110.761,30.965,-174.0,-163.0,115.33,33.19,4
1752,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites cf.mixomorphus,112.628,41.275,-201.0,-174.0,119.47,49.08,3
1753,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites chuensis,111.463,26.826,-201.0,-174.0,117.69,33.89,3
1754,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites falcata,120.849,37.017,-163.0,-145.0,123.99,38.26,5
1755,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites gigantipinnatus,103.12,39.258,-174.0,-163.0,107.13,42.75,4
1756,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites gramineus,103.12,39.258,-174.0,-163.0,107.13,42.75,4
1757,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites graphicus,112.06,26.459,-201.0,-174.0,118.41,33.63,3
1758,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites graphicus,113.254,25.64,-201.0,-174.0,119.85,33.02,3
1759,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites graphicus,103.12,39.258,-174.0,-163.0,107.13,42.75,4
1760,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites hsiangchiensis,113.115,25.47,-237.0,-201.0,109.68,34.51,2
1761,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites hsiangchiensis,101.578,26.58,-237.0,-201.0,97.0,35.44,2
1762,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites hsiangchiensis,107.486,31.126,-201.0,-174.0,112.44,37.41,3
1763,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites hsiangchiensis,108.823,31.107,-201.0,-174.0,113.86,37.63,3
1764,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites hsiangchiensis,110.761,30.965,-201.0,-174.0,115.95,37.83,3
1765,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites hsiangchiensis,112.475,26.55,-201.0,-174.0,118.82,33.79,3
1766,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites hsiangchiensis,112.628,41.275,-201.0,-174.0,119.47,49.08,3
1767,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites hsiangchiensis,116.246,30.271,-201.0,-174.0,121.99,38.06,3
1768,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites hsiangchiensis,118.22,29.608,-201.0,-174.0,124.28,37.72,3
1769,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites hsiangchiensis,113.863,22.253,-201.0,-163.0,122.04,27.37,3
1770,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites hsiangchiensis,108.816,31.117,-174.0,-163.0,113.37,32.86,4
1771,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites huaanensis,118.40799999999999,24.689,-237.0,-201.0,115.46,33.68,2
1772,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites indosinensis,113.599,24.686,-237.0,-201.0,110.21,33.72,2
1773,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites indosinensis,95.613,33.854,-237.0,-201.0,75.03,34.93,2
1774,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites indosinensis,101.64299999999999,26.601,-237.0,-201.0,97.07,35.46,2
1775,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites indosinensis,87.535,40.461,-237.0,-201.0,91.8,51.56,2
1776,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites indosinensis,112.944,25.403,-201.0,-174.0,119.57,32.74,3
1777,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites indosinensis,114.896,30.326,-201.0,-174.0,120.53,37.9,3
1778,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites jiangyouensis,105.065,31.966,-201.0,-174.0,109.67,37.79,3
1779,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites jingmenensis,112.042,31.19,-237.0,-201.0,108.49,40.23,2
1780,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites klipsteinii,131.135,45.828,-145.0,-100.0,133.37,48.43,6
1781,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites lanceolatus,105.573,32.339,-145.0,-100.0,108.69,30.26,6
1782,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites lanxiensis,119.596,29.312,-201.0,-163.0,126.01,35.43,3
1783,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites leckenbyi,113.254,25.64,-201.0,-174.0,119.85,33.02,3
1784,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites linguifolius,119.217,29.362,-163.0,-145.0,122.81,31.74,5
1785,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites linguifolius,105.466,33.4,-145.0,-100.0,108.14,31.21,6
1786,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites linguifolius,106.839,35.14,-145.0,-100.0,109.25,35.68,6
1787,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites linguifolius,112.696,40.012,-145.0,-100.0,114.66,40.9,6
1788,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites linguifolius,118.695,41.01600000000001,-145.0,-100.0,120.63,42.27,6
1789,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites linguifolius,119.276,29.477,-145.0,-100.0,122.69,31.95,6
1790,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites linguifolius,121.663,42.03,-145.0,-100.0,123.54,43.45,6
1791,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites margaritaceus,111.463,26.826,-201.0,-174.0,117.69,33.89,3
1792,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites mattiellianus,112.196,25.369,-201.0,-174.0,118.79,32.58,3
1793,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites megaphyllus,111.836,31.324,-237.0,-201.0,108.26,40.36,2
1794,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites megaphyllus,101.633,26.542,-237.0,-201.0,97.06,35.4,2
1795,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites megaphyllus,101.665,26.053,-237.0,-201.0,97.12,34.91,2
1796,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites minor,95.613,33.854,-237.0,-201.0,75.03,34.93,2
1797,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites minor,113.053,25.285,-201.0,-174.0,119.71,32.64,3
1798,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites minor,113.268,26.035,-201.0,-174.0,119.78,33.41,3
1799,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites minor,113.285,25.61,-201.0,-174.0,119.89,33.0,3
1800,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites minor,116.557,25.274,-201.0,-174.0,123.43,33.2,3
1801,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites minor,113.273,26.031,-201.0,-174.0,119.78,33.41,3
1802,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites mixomorphus,107.503,31.213,-201.0,-174.0,112.43,37.5,3
1803,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites mixomorphus,108.823,31.107,-201.0,-174.0,113.86,37.63,3
1804,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites mixomorphus,110.761,30.965,-201.0,-174.0,115.95,37.83,3
1805,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites mixomorphus,114.822,30.139,-201.0,-174.0,120.49,37.7,3
1806,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites mixomorphus,116.825,30.736,-201.0,-174.0,122.51,38.61,3
1807,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites mixomorphus,117.895,28.563,-201.0,-174.0,124.16,36.64,3
1808,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites mixomorphus,111.671,30.691,-201.0,-163.0,117.45,35.09,3
1809,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites mixomorphus,119.596,29.312,-201.0,-163.0,126.01,35.43,3
1810,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites mixomorphus,108.816,31.117,-174.0,-163.0,113.37,32.86,4
1811,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites nalajingensis,101.64299999999999,26.601,-237.0,-201.0,97.07,35.46,2
1812,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites nalajingensis,110.607,31.006,-201.0,-174.0,115.77,37.84,3
1813,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites nalajingensis,108.816,31.117,-174.0,-163.0,113.37,32.86,4
1814,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites nanzhangensis,111.836,31.324,-237.0,-201.0,108.26,40.36,2
1815,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites pamiricus,106.697,30.124,-237.0,-201.0,102.53,39.11,2
1816,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites pamiricus,111.984,31.271,-237.0,-201.0,108.42,40.31,2
1817,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites parviensifolius,111.732,31.17,-237.0,-201.0,108.14,40.21,2
1818,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites parvus,111.463,26.826,-201.0,-174.0,117.69,33.89,3
1819,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites ptilophylloides,107.503,31.213,-237.0,-201.0,103.4,40.21,2
1820,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites rcurvus,101.578,26.58,-237.0,-201.0,97.0,35.44,2
1821,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites rcurvus,101.633,26.542,-237.0,-201.0,97.06,35.4,2
1822,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites rcurvus,101.719,25.392,-237.0,-201.0,97.21,34.26,2
1823,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites szeianus,108.34100000000001,21.628,-201.0,-174.0,115.57,28.25,3
1824,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites tangyangensis,117.185,29.426,-237.0,-201.0,114.21,38.43,2
1825,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites tangyangensis,111.92,31.034,-201.0,-174.0,117.16,38.09,3
1826,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites tangyangensis,110.761,30.965,-201.0,-163.0,116.44,35.16,3
1827,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites tenellus,108.34100000000001,21.628,-201.0,-174.0,115.57,28.25,3
1828,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites turkestanica,121.069,41.533,-163.0,-145.0,124.28,42.77,5
1829,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites xiaoxiangensis,111.703,26.596,-201.0,-174.0,118.0,33.7,3
1830,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites xiaoxiangensis,108.34100000000001,21.628,-201.0,-174.0,115.57,28.25,3
1831,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites xinanensis,105.065,31.966,-201.0,-174.0,109.67,37.79,3
1832,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites yabulaense,103.12,39.258,-174.0,-163.0,107.13,42.75,4
1833,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites yizhangensis,113.285,25.61,-201.0,-174.0,119.89,33.0,3
1834,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites yunheensis,119.469,28.017,-201.0,-174.0,125.97,36.35,3
1835,Gymnospermae,Cycadopsida,Bennettiales,F,Pagiophyllum,Pagiophyllum gracile,117.359,25.944000000000006,-145.0,-100.0,122.33,28.05,6
1836,Gymnospermae,Cycadopsida,Bennettiales,F,Pagiophyllum,Pagiophyllum gracile,119.291,26.103,-145.0,-100.0,124.11,28.81,6
1837,Gymnospermae,Cycadopsida,Bennettiales,F,Pagiophyllum,Pagiophyllum linhaiense,121.618,28.823,-145.0,-100.0,125.21,32.09,6
1838,Gymnospermae,Cycadopsida,Bennettiales,F,Phoenicopsis,Phoenicopsis huolinheiana,119.586,45.427,-145.0,-100.0,121.44,47.28,6
1839,Gymnospermae,Cycadopsida,Bennettiales,F,Phoenicopsis,Phoenicopsis magnum,121.65,42.011,-145.0,-100.0,123.53,43.43,6
1840,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,109.556,36.944,-201.0,-145.0,113.85,40.36,3
1841,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,105.959,32.325,-145.0,-100.0,109.05,30.37,6
1842,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,109.985,41.012,-145.0,-100.0,111.82,41.73,6
1843,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,116.12,39.799,-145.0,-100.0,118.15,40.9,6
1844,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,117.68,49.466,-145.0,-100.0,118.84,51.16,6
1845,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,118.882,42.256,-145.0,-100.0,120.68,43.51,6
1846,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,119.282,42.036,-145.0,-100.0,121.12,43.32,6
1847,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,119.585,45.286,-145.0,-100.0,121.46,47.14,6
1848,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,120.573,49.24,-145.0,-100.0,121.86,51.14,6
1849,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,121.643,42.00899999999999,-145.0,-100.0,123.52,43.43,6
1850,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,123.711,41.267,-145.0,-100.0,125.71,42.81,6
1851,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,123.96,42.418,-145.0,-100.0,125.85,43.97,6
1852,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,124.141,42.842,-145.0,-100.0,125.99,44.41,6
1853,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatusf.latior,130.584,45.753,-145.0,-100.0,132.8,48.32,6
1854,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites mucronatus,109.912,33.937,-145.0,-100.0,111.95,33.11,6
1855,Gymnospermae,Cycadopsida,Bennettiales,F,Pseudocycas,Pseudocycas manchurensis,131.11700000000002,44.088,-163.0,-145.0,135.21,45.85,5
1856,Gymnospermae,Cycadopsida,Bennettiales,F,Pseudocycas,Pseudocycas manchurensis,131.11700000000002,44.088,-145.0,-100.0,133.57,46.7,6
1857,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,104.617,29.606,-237.0,-201.0,100.23,38.55,2
1858,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,105.345,26.089,-237.0,-201.0,101.15,35.05,2
1859,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,106.273,29.976,-237.0,-201.0,102.06,38.96,2
1860,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,113.342,25.133000000000006,-237.0,-201.0,109.93,34.17,2
1861,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,113.491,27.649,-237.0,-201.0,110.1,36.69,2
1862,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,113.499,27.614,-237.0,-201.0,110.11,36.65,2
1863,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,113.771,27.997,-237.0,-201.0,110.41,37.03,2
1864,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,113.866,27.619,-237.0,-201.0,110.51,36.66,2
1865,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,115.771,23.935,-237.0,-201.0,112.57,32.96,2
1866,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,115.847,27.944000000000006,-237.0,-201.0,112.71,36.97,2
1867,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,117.562,25.403,-237.0,-201.0,114.55,34.41,2
1868,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,117.562,25.403,-237.0,-201.0,114.55,34.41,2
1869,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,120.029,29.386,-237.0,-201.0,117.37,38.34,2
1870,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,100.197,30.953000000000007,-237.0,-201.0,80.65,33.6,2
1871,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,100.105,28.726,-237.0,-201.0,81.48,31.48,2
1872,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,101.382,27.037,-237.0,-201.0,96.76,35.89,2
1873,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,101.578,26.58,-237.0,-201.0,97.0,35.44,2
1874,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,101.901,25.159,-237.0,-201.0,97.42,34.03,2
1875,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,102.52,26.841,-237.0,-201.0,98.02,35.73,2
1876,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,102.91,29.888,-237.0,-201.0,98.32,38.79,2
1877,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,103.781,31.106,-237.0,-201.0,99.24,40.03,2
1878,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,113.244,23.206,-237.0,-201.0,109.81,32.25,2
1879,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,104.639,28.755,-237.0,-174.0,106.92,38.19,2
1880,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,107.864,31.086,-237.0,-174.0,110.19,40.82,2
1881,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,116.16,27.668000000000006,-237.0,-174.0,119.9,38.05,2
1882,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,106.562,29.288,-201.0,-174.0,111.94,35.44,3
1883,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,111.92,31.034,-201.0,-174.0,117.16,38.09,3
1884,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,112.508,30.765,-201.0,-174.0,117.86,37.93,3
1885,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,113.849,27.626,-201.0,-174.0,120.04,35.07,3
1886,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,111.634,31.063,-201.0,-163.0,117.29,35.44,3
1887,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,110.972,30.828000000000007,-201.0,-145.0,115.58,33.11,3
1888,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,116.16,27.668000000000006,-201.0,-145.0,121.76,31.33,3
1889,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,115.093,40.607,-174.0,-163.0,119.79,43.92,4
1890,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aequale,120.618,41.102,-174.0,-163.0,125.63,44.28,4
1891,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum aff.thomasi,120.618,41.102,-174.0,-163.0,125.63,44.28,4
1892,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum angustum,106.697,30.124,-237.0,-201.0,102.53,39.11,2
1893,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum angustum,107.723,31.356,-237.0,-201.0,103.65,40.36,2
1894,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum angustum,113.048,25.215,-237.0,-201.0,109.61,34.25,2
1895,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum angustum,115.399,25.843000000000004,-237.0,-201.0,112.19,34.87,2
1896,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum angustum,101.382,27.037,-237.0,-201.0,96.76,35.89,2
1897,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum angustum,102.91,29.888,-237.0,-201.0,98.32,38.79,2
1898,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum angustum,113.71600000000001,27.973000000000003,-237.0,-201.0,110.35,37.01,2
1899,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum angustum,131.11700000000002,44.088,-163.0,-145.0,135.21,45.85,5
1900,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum arcustum,118.944,40.406,-163.0,-145.0,122.1,41.66,5
1901,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum astartense,105.345,26.089,-237.0,-201.0,101.15,35.05,2
1902,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum astartense,107.486,31.126,-237.0,-201.0,103.39,40.13,2
1903,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum astartense,116.557,25.274,-237.0,-201.0,113.45,34.29,2
1904,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum astartense,97.018,31.227,-237.0,-201.0,77.49,32.9,2
1905,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum astartense,100.268,29.999,-237.0,-201.0,81.12,32.72,2
1906,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum baotoum,110.266,40.671,-174.0,-163.0,114.7,44.08,4
1907,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum bavieri,105.345,26.089,-237.0,-201.0,101.15,35.05,2
1908,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum bavieri,106.697,30.124,-237.0,-201.0,102.53,39.11,2
1909,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum bavieri,111.836,31.324,-237.0,-201.0,108.26,40.36,2
1910,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum bavieri,112.781,22.965,-237.0,-201.0,109.31,32.0,2
1911,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum bavieri,112.873,31.088,-237.0,-201.0,109.42,40.13,2
1912,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum bavieri,113.048,25.215,-237.0,-201.0,109.61,34.25,2
1913,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum bavieri,113.771,27.997,-237.0,-201.0,110.41,37.03,2
1914,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum bavieri,117.562,25.403,-237.0,-201.0,114.55,34.41,2
1915,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum bavieri,99.065,29.406,-237.0,-201.0,80.2,31.81,2
1916,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum bavieri,119.17299999999999,29.058000000000003,-237.0,-201.0,116.41,38.03,2
